WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,38,1999-09-19T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,39,1999-09-26T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,40,1999-10-03T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,41,1999-10-10T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,42,1999-10-17T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,43,1999-10-24T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,44,1999-10-31T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,45,1999-11-07T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,46,1999-11-14T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,47,1999-11-21T18:30:00.000Z,,,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,48,1999-11-28T18:30:00.000Z,,,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,49,1999-12-05T18:30:00.000Z,,,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,50,1999-12-12T18:30:00.000Z,,,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,51,1999-12-19T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,1999,52,1999-12-26T18:30:00.000Z,,2,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,1,2000-01-02T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,2,2000-01-09T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,3,2000-01-16T18:30:00.000Z,,7,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,4,2000-01-23T18:30:00.000Z,,10,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,5,2000-01-30T18:30:00.000Z,,9,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,6,2000-02-06T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,7,2000-02-13T18:30:00.000Z,,6,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,8,2000-02-20T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,9,2000-02-27T18:30:00.000Z,,2,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,10,2000-03-05T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,11,2000-03-12T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,12,2000-03-19T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,13,2000-03-26T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,14,2000-04-02T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,15,2000-04-09T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,16,2000-04-16T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,17,2000-04-23T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,18,2000-04-30T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,19,2000-05-07T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,20,2000-05-14T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,21,2000-05-21T18:30:00.000Z,,5,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,22,2000-05-28T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,23,2000-06-04T18:30:00.000Z,,10,0,,2,,0,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,24,2000-06-11T18:30:00.000Z,,15,0,,1,,0,1,,,0,0,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,25,2000-06-18T18:30:00.000Z,,32,0,,2,,0,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,26,2000-06-25T18:30:00.000Z,,20,1,,2,,0,3,,,0,0,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,27,2000-07-02T18:30:00.000Z,,21,0,,1,,0,1,,,1,1,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,28,2000-07-09T18:30:00.000Z,,8,1,,0,,1,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,29,2000-07-16T18:30:00.000Z,,17,0,,2,,0,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,30,2000-07-23T18:30:00.000Z,,8,1,,1,,0,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,31,2000-07-30T18:30:00.000Z,,6,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,32,2000-08-06T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,33,2000-08-13T18:30:00.000Z,,14,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,34,2000-08-20T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,35,2000-08-27T18:30:00.000Z,,5,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,36,2000-09-03T18:30:00.000Z,,16,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,37,2000-09-10T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,38,2000-09-17T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,39,2000-09-24T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,40,2000-10-01T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,41,2000-10-08T18:30:00.000Z,,2,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,42,2000-10-15T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,43,2000-10-22T18:30:00.000Z,,6,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,44,2000-10-29T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,45,2000-11-05T18:30:00.000Z,,8,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,46,2000-11-12T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,47,2000-11-19T18:30:00.000Z,,9,,,,,,,,,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,48,2000-11-26T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,49,2000-12-03T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,50,2000-12-10T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2000,52,2000-12-24T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,1,2000-12-31T18:30:00.000Z,,11,,,,,,,,,1,1,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,2,2001-01-07T18:30:00.000Z,,3,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,3,2001-01-14T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,4,2001-01-21T18:30:00.000Z,,3,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,5,2001-01-28T18:30:00.000Z,,3,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,6,2001-02-04T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,7,2001-02-11T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,8,2001-02-18T18:30:00.000Z,,4,,,,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,9,2001-02-25T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,10,2001-03-04T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,11,2001-03-11T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,12,2001-03-18T18:30:00.000Z,,0,,,,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,13,2001-03-25T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,14,2001-04-01T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,15,2001-04-08T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,16,2001-04-15T18:30:00.000Z,,0,,,,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,17,2001-04-22T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,18,2001-04-29T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,19,2001-05-06T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,20,2001-05-13T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,21,2001-05-20T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,22,2001-05-27T18:30:00.000Z,,3,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,23,2001-06-03T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,24,2001-06-10T18:30:00.000Z,,11,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,25,2001-06-17T18:30:00.000Z,,7,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,26,2001-06-24T18:30:00.000Z,,17,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,27,2001-07-01T18:30:00.000Z,,20,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,28,2001-07-08T18:30:00.000Z,,26,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,29,2001-07-15T18:30:00.000Z,,17,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,30,2001-07-22T18:30:00.000Z,,19,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,31,2001-07-29T18:30:00.000Z,,16,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,32,2001-08-05T18:30:00.000Z,,7,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,33,2001-08-12T18:30:00.000Z,,14,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,34,2001-08-19T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,39,2001-09-23T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,40,2001-09-30T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,41,2001-10-07T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,42,2001-10-14T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,43,2001-10-21T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,47,2001-11-18T18:30:00.000Z,,,,,,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,51,2001-12-16T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2001,52,2001-12-23T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,1,2001-12-30T18:30:00.000Z,,11,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,2,2002-01-06T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,3,2002-01-13T18:30:00.000Z,,8,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,4,2002-01-20T18:30:00.000Z,,18,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,5,2002-01-27T18:30:00.000Z,,16,0,,0,,0,0,,,4,4,4,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,6,2002-02-03T18:30:00.000Z,,17,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,7,2002-02-10T18:30:00.000Z,,19,0,,0,,0,0,,,2,2,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,8,2002-02-17T18:30:00.000Z,,4,0,,0,,0,0,,,2,2,2,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,9,2002-02-24T18:30:00.000Z,,8,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,10,2002-03-03T18:30:00.000Z,,8,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,11,2002-03-10T18:30:00.000Z,,7,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,12,2002-03-17T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,13,2002-03-24T18:30:00.000Z,,41,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,14,2002-03-31T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,15,2002-04-07T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,16,2002-04-14T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,17,2002-04-21T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,18,2002-04-28T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,19,2002-05-05T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,20,2002-05-12T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,21,2002-05-19T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,22,2002-05-26T18:30:00.000Z,,2,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,23,2002-06-02T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,24,2002-06-09T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,25,2002-06-16T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,26,2002-06-23T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,27,2002-06-30T18:30:00.000Z,,5,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,28,2002-07-07T18:30:00.000Z,,13,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,29,2002-07-14T18:30:00.000Z,,13,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,30,2002-07-21T18:30:00.000Z,,25,0,,0,,3,3,,,0,0,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,31,2002-07-28T18:30:00.000Z,,30,0,,0,,3,3,,,3,3,6,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,32,2002-08-04T18:30:00.000Z,,58,0,,2,,1,3,,,1,1,4,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,33,2002-08-11T18:30:00.000Z,,35,0,,1,,1,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,34,2002-08-18T18:30:00.000Z,,19,0,,1,,1,2,,,0,0,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,35,2002-08-25T18:30:00.000Z,,30,0,,0,,1,1,,,1,1,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,36,2002-09-01T18:30:00.000Z,,12,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,37,2002-09-08T18:30:00.000Z,,15,0,,1,,0,1,,,0,0,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,38,2002-09-15T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,39,2002-09-22T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,40,2002-09-29T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,41,2002-10-06T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,42,2002-10-13T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,43,2002-10-20T18:30:00.000Z,,0,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,44,2002-10-27T18:30:00.000Z,,1,0,,0,,0,0,,,0,0,0,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,45,2002-11-03T18:30:00.000Z,,4,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,46,2002-11-10T18:30:00.000Z,,3,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,47,2002-11-17T18:30:00.000Z,,2,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,48,2002-11-24T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,49,2002-12-01T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,50,2002-12-08T18:30:00.000Z,,5,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,51,2002-12-15T18:30:00.000Z,,10,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2002,52,2002-12-22T18:30:00.000Z,,,,,,,,,,,,,,,2
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,1,2002-12-29T18:30:00.000Z,,2,,,1,,,1,,,,,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,2,2003-01-05T18:30:00.000Z,,8,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,3,2003-01-12T18:30:00.000Z,,14,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,4,2003-01-19T18:30:00.000Z,,9,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,5,2003-01-26T18:30:00.000Z,,18,,,,,,,,,,,,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,6,2003-02-02T18:30:00.000Z,,11,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,7,2003-02-09T18:30:00.000Z,,27,,,,,,,,,,,,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,8,2003-02-16T18:30:00.000Z,,15,,,,,,,,,,,,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,9,2003-02-23T18:30:00.000Z,,15,,,2,,,2,,,,,2,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,10,2003-03-02T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,11,2003-03-09T18:30:00.000Z,,6,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,12,2003-03-16T18:30:00.000Z,,25,0,,1,,0,1,,,0,0,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,13,2003-03-23T18:30:00.000Z,,22,,,3,,,3,,,,,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,14,2003-03-30T18:30:00.000Z,,8,,,1,,,1,,,,,1,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,15,2003-04-06T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,16,2003-04-13T18:30:00.000Z,,17,,,1,,,1,,,,,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,17,2003-04-20T18:30:00.000Z,,6,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,18,2003-04-27T18:30:00.000Z,,4,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,19,2003-05-04T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,20,2003-05-11T18:30:00.000Z,,0,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,21,2003-05-18T18:30:00.000Z,,2,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,22,2003-05-25T18:30:00.000Z,,1,,,,,,,,,,,,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,23,2003-06-01T18:30:00.000Z,,5,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,24,2003-06-08T18:30:00.000Z,,5,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,25,2003-06-15T18:30:00.000Z,,7,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,26,2003-06-22T18:30:00.000Z,,6,0,,0,,0,0,,,0,0,0,,3
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,27,2003-06-29T18:30:00.000Z,,22,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,28,2003-07-06T18:30:00.000Z,,16,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,29,2003-07-13T18:30:00.000Z,,25,0,,3,,0,3,,,0,0,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,30,2003-07-20T18:30:00.000Z,,68,0,,1,,0,1,,,2,2,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,31,2003-07-27T18:30:00.000Z,,47,0,,2,,0,2,,,1,1,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,32,2003-08-03T18:30:00.000Z,,46,0,,1,,0,1,,,2,2,3,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,33,2003-08-10T18:30:00.000Z,,40,0,,2,,0,2,,,3,3,5,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,34,2003-08-17T18:30:00.000Z,,60,0,,0,,0,0,,,0,0,0,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,35,2003-08-24T18:30:00.000Z,,46,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,36,2003-08-31T18:30:00.000Z,,21,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,37,2003-09-07T18:30:00.000Z,,22,0,,0,,0,0,,,1,1,1,,4
SEAR,Southern Asia,India,IND,NOTDEFINED,2003,38,2003-09-14T18:30:00.000Z,,17,0,,0,,0,0,,,0,0,0,,4
